id,timestamp,value,property,plug_id,household_id,house_id
887,1631940153,3200.0148341845684,0,22,5,2
888,1628107819,1123.5058848634,0,38,4,4
889,1615206572,900.0521873636175,0,17,1,1
890,1614307487,442.7779211162069,0,23,8,3
891,1615117996,516.5447856200783,0,24,1,3
892,1627057468,2923.3535022129436,1,50,5,4
893,1619654958,3441.039329332977,0,8,6,3
894,1611684500,1986.8949423220051,1,41,6,5
895,1628091983,2399.485407960366,1,6,5,4
896,1627771253,3429.8386799149207,0,5,3,1
897,1621349076,86.89895092739819,0,44,5,4
898,1612797642,1615.6532853513927,0,29,8,2
899,1631162619,4865.488740351732,1,28,2,4
900,1624423140,2900.5611484773403,0,11,6,3
901,1622301859,1271.1228994874662,1,1,9,3
902,1639434978,2608.6502331810657,0,43,8,5
903,1609882770,1713.267440604577,0,19,8,5
904,1611832339,2661.2249441314957,1,9,8,5
905,1631458232,628.7075590332441,1,27,7,1
906,1618705966,663.5732690963869,0,34,8,5
907,1628351208,717.7118101969643,1,44,6,1
908,1634677552,4699.098959634209,1,4,2,5
909,1611332621,3664.494591706709,1,36,2,1
910,1632787086,811.9094733116044,1,18,8,4
911,1615541150,941.7454188280072,1,15,1,4
912,1625109504,3654.1473743543816,0,13,6,3
913,1620446068,780.8192239608696,0,19,6,1
914,1616385077,1172.8064666741434,1,49,4,2
915,1636042101,4816.734164101995,0,6,10,3
916,1615426306,1276.5326236421593,0,48,3,4
917,1621143695,3308.1617518557337,1,12,3,1
918,1621166038,4893.156437002652,0,37,1,5
919,1636877752,1871.4838356989633,1,17,3,2
920,1614578122,87.57995431031118,1,23,4,4
921,1633413961,1220.7364521118714,0,26,5,3
922,1631359199,4154.385956708527,1,29,3,1
923,1623101711,4323.044179775184,1,33,6,2
924,1626195813,3842.596822618956,1,27,5,1
925,1620333003,565.5490953828652,1,25,3,5
926,1631765399,3977.551858482016,1,10,6,3
927,1622108315,4593.3889849675215,0,47,6,1
928,1626397191,3003.0477127311806,0,23,8,4
929,1633585785,4704.376781690325,1,21,2,3
930,1612127067,4134.1944185593875,1,21,1,4
931,1636188323,3334.8575849545364,0,43,4,1
932,1621317209,2885.926183558741,1,13,7,3
933,1632892039,1742.8683362098525,0,37,10,4
934,1617146041,796.4372262140257,1,33,3,5
935,1621623611,3024.769613452704,1,24,3,5
936,1633215153,1590.5577680905974,1,44,5,1
937,1610803227,4332.193337638227,1,11,5,3
938,1613625700,4966.684686793143,1,17,10,2
939,1633703464,3762.138813077863,1,4,3,3
940,1618639075,452.4084764352537,1,47,9,5
941,1617343679,1443.4279776531905,0,25,4,4
942,1609956762,545.5481588287487,0,30,3,2
943,1621696501,3252.558238958579,0,9,2,1
944,1614037438,3825.954322778923,1,21,10,2
945,1630274192,4628.374154403559,1,20,9,1
946,1636629192,2190.8617320599383,1,19,4,2
947,1630247328,4506.878247942222,1,19,3,1
948,1630748148,4389.455795206638,1,12,7,1
949,1615021267,1585.978583826993,1,37,8,2
950,1614696396,4344.503127702855,1,42,2,2
951,1631121627,1878.3612594086323,0,17,7,1
952,1632362735,1484.346372801404,1,37,5,5
953,1636805020,3245.3732939719653,0,48,5,2
954,1611059596,1641.9061394254054,0,39,3,3
955,1629547565,3151.043741645721,1,28,5,4
956,1634747426,3049.159027493473,1,41,2,1
957,1619014396,2817.194636742294,0,35,4,1
958,1622480773,1902.0985211639884,0,47,6,4
959,1628732497,2742.4986082573837,1,48,1,5
960,1620525426,2982.427374927108,1,18,10,4
961,1639393023,2728.434442477367,0,14,4,2
962,1622505668,2222.0972637560076,1,35,6,4
963,1626811694,73.33528523131905,1,44,9,1
964,1631423896,2935.3085385057548,1,41,2,4
965,1627414465,842.2219257135982,0,7,7,3
966,1629316617,3212.879844735948,0,41,6,2
967,1622520119,3796.72163961433,0,13,2,4
968,1616595229,2502.2265456537075,1,18,8,1
969,1638187761,2711.8183248986916,1,37,7,2
970,1629700858,4757.392798329955,0,13,5,1
971,1635899756,4235.836806862871,0,36,5,5
972,1612773892,4571.182579757349,0,31,7,3
973,1622041206,4068.831441597932,1,2,9,5
974,1630956023,544.5917092336572,0,16,9,3
975,1615744288,744.9592798509735,0,9,9,4
976,1627346805,2633.118986344798,1,9,6,2
977,1634652736,1230.3482939899911,1,38,10,4
978,1625812625,2383.477375205796,1,11,6,3
979,1621919455,1971.8266190917511,0,22,3,3
980,1613372142,2747.0711921522666,1,33,1,3
981,1617960624,3734.3785806791134,1,36,7,1
982,1616928010,3577.454535496372,0,45,4,2
983,1611094356,2606.1706624266717,1,23,1,4
984,1634760254,4111.96709408529,0,45,8,4
985,1619614424,2154.310457690167,0,45,6,5
986,1614460245,4483.571449200612,1,34,6,3
987,1613922618,356.40135027581954,1,9,2,3
988,1636008218,4773.300150166538,1,24,1,3
989,1637726384,3273.465407156741,1,8,2,4
990,1619729356,1900.3725446860265,1,7,4,5
991,1613804960,985.7706328643868,1,36,2,1
992,1633390184,2395.9161472179994,0,18,1,2
993,1612710498,972.7916159265048,0,3,7,1
994,1613924350,831.6580387157107,1,28,8,4
995,1634625428,3086.758787064871,0,6,6,3
996,1616709103,2615.4236229089233,1,44,4,2
997,1631134006,3350.4801730547083,0,44,6,4
998,1632425989,4648.029387109946,0,21,3,4
999,1627559899,2661.301066695201,0,28,8,4
1000,1611181520,2904.660266313989,1,40,10,2
