id,timestamp,value,property,plug_id,household_id,house_id
248,1620960562,3859.4099029912254,0,27,3,3
249,1625725673,61.01536159022258,1,23,3,4
250,1616664747,2992.2135060261353,0,27,7,2
251,1617782935,2827.541736614869,0,34,7,5
252,1632693710,3580.895373664761,0,46,7,3
253,1627620666,2995.1468238866323,0,38,10,4
254,1621873525,4133.994139045391,0,14,8,4
255,1609520287,4795.373972820139,0,36,5,2
256,1623055455,1712.621285892717,1,8,5,1
257,1624124375,1136.7549151499352,1,35,4,3
258,1632646323,2117.9843121024146,0,19,7,4
259,1627732592,1439.6480823786303,1,30,10,2
260,1619733821,3074.751315763272,1,14,4,5
261,1622481904,4559.262044214824,1,20,2,4
262,1626275769,695.5809707153094,0,49,4,2
263,1615943731,503.97301507943246,1,25,8,1
264,1629596427,1280.077659268311,0,40,9,1
265,1617114109,3630.477930312004,1,24,3,4
266,1613718822,2964.814526294108,0,14,7,4
267,1631196033,511.0633211259979,0,26,9,3
268,1615184770,4593.752611303733,1,38,4,2
269,1626653296,3950.4231856204337,1,23,10,4
270,1624880240,115.11302393818757,0,22,3,3
271,1633309111,3256.8360549412305,1,48,5,3
272,1633669712,3856.23334259869,1,19,1,4
273,1614424250,1872.17684860211,1,46,3,1
274,1610272368,344.6076968360939,0,3,8,2
275,1609684481,386.6053274439363,0,42,8,2
276,1620965505,521.2348302590475,1,19,4,1
277,1630019291,4202.198159902115,1,9,2,4
278,1629232181,4553.430991278566,1,28,8,2
279,1617193302,614.053909228669,0,20,8,4
280,1631831524,1179.530172975406,0,45,10,4
281,1615133919,827.6025518364488,1,7,4,3
282,1618117344,931.6043974706034,1,14,3,1
283,1616068480,4187.45394501246,1,9,2,4
284,1631736722,1660.7320632746946,1,19,9,5
285,1613831293,1557.221320228206,1,47,1,1
286,1627798145,1136.978104385563,1,14,7,2
287,1631268011,3039.4719689712933,0,38,5,3
288,1620070617,1896.528491927744,1,36,8,2
289,1614937247,3721.248259216444,0,40,4,2
290,1635306693,1027.8990418781875,1,17,7,1
291,1638489846,3938.949443572462,1,30,5,2
292,1610578243,3018.6076586506947,0,9,5,4
293,1621177270,571.3365002784387,0,33,9,2
294,1625810634,2072.5229210181383,0,25,9,3
295,1620054711,4317.590703064785,0,14,9,3
296,1623471738,4614.8011589924245,1,11,6,5
297,1616562430,2328.500611594066,0,35,6,3
298,1636366117,2404.1848904453677,1,41,5,2
299,1612017431,4592.273624696506,0,14,9,3
300,1616119108,2935.341120682836,1,30,10,1
301,1640837491,164.23335121719174,1,41,8,3
302,1638925409,4563.747314395644,1,4,7,4
303,1612539589,1241.1322137857594,1,4,7,1
304,1611121109,2888.159770457736,1,28,6,5
305,1628892554,827.5665871398691,1,8,5,4
306,1626346494,169.39580123297492,0,2,4,2
307,1628152047,1557.365855663787,1,41,3,2
308,1615773327,3902.4785377304383,0,46,3,2
309,1640286304,1387.935863147091,0,22,6,4
310,1619251912,1100.4860704054854,1,41,4,4
311,1611467387,1063.403921706131,0,16,6,4
312,1611118266,2575.868412034063,1,29,3,1
313,1638798149,4877.706578413781,0,49,4,1
314,1611608015,2294.944940085066,1,48,9,2
315,1616814940,2786.5268444502394,0,30,5,3
316,1638649090,4303.16008945367,1,12,7,2
317,1630742675,2675.348594668293,1,35,10,5
318,1633710331,922.3143570942804,1,11,2,1
319,1633894842,1497.9795588323852,1,46,5,4
320,1615863203,1549.684631343055,0,50,9,1
321,1613594514,1986.5905772879896,1,21,3,4
322,1610369881,2133.944526683747,0,21,9,5
323,1627844034,3998.910110371347,0,5,6,5
324,1630133246,1746.934995246665,0,48,4,1
325,1630573203,2341.159142206897,1,20,7,4
326,1628991839,3124.8799352552614,0,37,8,5
327,1619881158,1888.6297372008464,0,3,6,2
328,1620159795,4182.824066461664,0,44,5,2
329,1622444008,2937.268021170372,1,33,6,4
330,1624224160,1470.2233961048578,1,9,5,1
331,1639296423,3570.295998949141,0,9,8,5
332,1626307711,2638.23865072393,1,4,1,1
333,1618591782,2672.2794562862346,1,35,7,2
334,1639706449,2405.4397419379297,0,17,10,5
335,1617072487,2485.059744106245,0,34,10,1
336,1629681792,3826.781405331203,1,24,2,3
337,1625845002,514.9073966565776,0,32,9,4
338,1631487451,1671.8140565524109,1,1,1,4
339,1613071800,377.51681901944613,1,8,10,3
340,1627062232,3766.231103737254,1,45,6,2
341,1634999729,1361.5092736014972,1,23,9,5
342,1621565078,4487.152049094421,1,47,1,4
343,1619704734,2632.8923332964687,1,40,4,3
344,1619506653,4003.7488574306058,0,12,4,3
345,1611485993,4894.657178079806,0,12,9,2
346,1610013794,4198.944297282853,1,46,5,2
347,1617995526,4334.968800057618,1,47,5,1
348,1625496827,2039.9224768242236,1,15,6,4
349,1622687375,2758.612976296699,0,41,1,1
350,1629740889,1269.442820216521,1,19,1,3
351,1633536111,980.565498467264,0,26,9,5
352,1611663864,2527.539395530169,1,29,3,5
353,1613800947,2975.244898502103,1,22,4,2
354,1636144187,1696.3562294809549,0,40,1,5
355,1622415728,2847.2175888175016,0,21,9,5
356,1626923392,4437.302412567515,1,38,8,5
357,1640233775,2783.6079239168303,1,20,2,3
358,1628708605,3604.065481552533,1,29,8,5
359,1637766283,4026.5748367895258,0,4,7,5
360,1624946628,4943.643909777214,0,7,6,5
361,1617965604,3015.987010884898,0,28,1,1
362,1610700282,4034.25074481293,0,28,7,3
363,1614643702,4813.246592774373,0,4,10,2
364,1622740488,4722.048627886367,0,22,7,1
365,1632797416,705.4092438885679,1,12,9,4
366,1632907874,2031.9615413676104,1,45,1,3
367,1631128722,1619.950305533998,0,3,2,3
368,1640407343,434.62507475174664,1,22,9,4
369,1621962447,3166.2038745548025,1,44,9,4
370,1637313154,3679.523065980012,0,2,6,4
371,1629910931,4240.6404773344175,1,24,6,2
372,1627815575,613.8844483135425,0,34,4,5
373,1635532341,4382.220379376469,0,27,4,3
374,1637110391,3214.627818071266,1,41,5,5
375,1630751904,3519.7306756925473,0,1,3,5
376,1615500695,4553.12001770152,0,8,1,4
377,1640290419,3123.8063552162553,0,23,1,2
378,1635293258,1679.3292857491754,0,38,7,1
379,1635003504,4125.536657113299,0,6,1,2
380,1632560583,1815.2960609754523,0,22,1,5
381,1627028387,171.1405541026456,0,25,3,2
382,1609960357,4153.272532826249,0,18,10,4
383,1630615143,1725.960724406378,1,17,4,1
384,1630360915,3869.1726160067014,1,12,4,4
385,1620461309,1813.7894733297271,1,6,2,1
386,1615405794,4305.340099873608,0,26,1,5
387,1631343215,1097.5526254047934,0,27,3,1
388,1620769752,4872.7363259943495,1,8,4,1
389,1640605282,3898.793873940154,1,19,3,1
390,1630563992,571.1896296019842,1,42,8,2
391,1631198556,2828.8830998328026,0,1,10,2
392,1620930961,4926.836561208674,1,29,1,5
393,1629035903,2355.327263469072,1,45,2,1
394,1612364141,910.5356941079162,0,49,7,3
395,1617442641,2423.891835751731,1,35,4,5
396,1614779585,2562.288279409608,0,40,8,1
397,1628336437,3708.434721143328,0,14,3,1
398,1622823586,3494.229265804522,0,35,6,2
399,1624593615,2012.7502179849027,1,48,9,5
400,1619208636,1090.1155374704324,1,45,1,1
